EP022017,            BEATRIZ,      8,
20170531, 1200,  , TD, 13.8N,  97.9W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170531, 1800,  , TD, 14.0N,  97.7W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170601, 0000,  , TD, 14.2N,  97.5W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170601, 0600,  , TS, 14.5N,  97.3W,  35, 1003,   20,   20,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170601, 1200,  , TS, 14.8N,  97.1W,  40, 1001,   20,   20,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170601, 1800,  , TS, 15.1N,  96.9W,  40, 1001,   20,   20,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170602, 0000, L, TS, 15.7N,  96.6W,  40, 1001,    0,   20,   30,   20,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170602, 0600,  , TD, 16.3N,  96.3W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
