SH072014,                IAN,     43,
20140104, 1200,  , DB, 17.7S, 176.1W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140104, 1800,  , DB, 17.8S, 175.9W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140105, 0000,  , DB, 18.1S, 176.0W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140105, 0600,  , TD, 18.5S, 176.0W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140105, 1200,  , TD, 18.7S, 175.7W,  30, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140105, 1800,  , TS, 18.9S, 175.7W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140106, 0000,  , TS, 18.9S, 175.5W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140106, 0600,  , TS, 19.2S, 175.7W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140106, 1200,  , TS, 19.0S, 175.8W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140106, 1800,  , TS, 18.7S, 175.9W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140107, 0000,  , TS, 18.3S, 176.0W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140107, 0600,  , TS, 17.7S, 176.0W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140107, 1200,  , TS, 17.4S, 176.3W,  35,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140107, 1800,  , TS, 17.2S, 176.6W,  45,  989,   40,   40,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140108, 0000,  , TS, 17.1S, 176.8W,  55,  982,   55,   50,   50,   55,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140108, 0600,  , TS, 16.9S, 176.9W,  55,  982,   70,   70,   70,   70,   15,   15,   15,   15,    0,    0,    0,    0, -999
20140108, 1200,  , TS, 16.7S, 177.0W,  55,  982,   70,   70,   70,   70,   15,   15,   15,   15,    0,    0,    0,    0, -999
20140108, 1800,  , HU, 16.6S, 176.8W,  75,  967,   80,   80,   80,   80,   15,   15,   15,   15,    0,    0,    0,    0, -999
20140109, 0000,  , HU, 16.7S, 176.6W,  80,  963,   85,   85,   85,   85,   30,   30,   30,   30,   15,   15,   15,   15, -999
20140109, 0600,  , HU, 16.8S, 176.4W,  90,  956,   85,   85,   85,   85,   40,   40,   40,   40,   15,   15,   15,   15, -999
20140109, 1200,  , HU, 16.9S, 176.2W,  90,  956,   80,   85,   85,   80,   40,   40,   40,   40,   25,   25,   25,   25, -999
20140109, 1800,  , HU, 17.1S, 175.8W,  90,  956,   80,   85,   85,   70,   40,   45,   45,   35,   25,   25,   25,   25, -999
20140110, 0000,  , HU, 17.5S, 175.4W,  90,  956,   70,   85,   85,   80,   35,   40,   40,   35,   20,   20,   20,   20, -999
20140110, 0600,  , HU, 17.9S, 175.1W, 100,  948,   85,  100,  100,   80,   40,   50,   50,   55,   25,   25,   25,   25, -999
20140110, 1200,  , HU, 18.3S, 174.9W, 110,  941,   90,  110,  105,   90,   30,   50,   50,   30,   25,   30,   30,   25, -999
20140110, 1800,  , HU, 18.8S, 174.7W, 115,  937,   90,  110,  100,   95,   45,   60,   60,   45,   30,   35,   35,   30, -999
20140111, 0000,  , HU, 19.5S, 174.4W, 120,  933,   95,  100,  100,   90,   40,   50,   50,   40,   25,   30,   30,   25, -999
20140111, 0600,  , XX, 20.5S, 173.8W, 130,  926,  110,  120,  110,   90,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140111, 1200,  , XX, 21.6S, 173.6W, 130,  926,  110,  120,  110,   90,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140111, 1800,  , XX, 22.4S, 173.2W, 130,  926,  110,  120,  110,   90,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140112, 0000,  , HU, 23.5S, 172.8W, 125,  929,  110,  120,  110,   90,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140112, 0600,  , HU, 24.6S, 172.2W, 115,  937,  110,  120,  110,   90,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140112, 1200,  , HU, 25.8S, 171.8W,  95,  952,  100,  110,  100,   85,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140112, 1800,  , HU, 26.8S, 171.4W,  80,  963,  100,  110,  100,   85,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140113, 0000,  , HU, 27.9S, 171.3W,  70,  970,  100,  110,  100,   85,   40,   55,   50,   40,   30,   35,   35,   30, -999
20140113, 0600,  , TS, 28.7S, 170.6W,  60,  978,  100,  110,  100,   85,   40,   55,   50,   40,    0,    0,    0,    0, -999
20140113, 1200,  , TS, 29.6S, 169.9W,  55,  982,  100,  110,  100,   85,   30,   30,   30,   30,    0,    0,    0,    0, -999
20140113, 1800,  , TS, 30.5S, 169.0W,  50,  985,  100,  110,  100,   85,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140114, 0000,  , TS, 31.4S, 168.1W,  45,  989,  100,  110,  100,   85,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140114, 0600,  , EX, 32.3S, 166.7W,  30, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140114, 1200,  , EX, 32.6S, 164.5W,  30, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140114, 1800,  , EX, 33.1S, 162.3W,  30, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20140115, 0000,  , EX, 33.7S, 159.6W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
