EP112001,           JULIETTE,     48,
20010921, 0600,  , TD, 12.6N,  91.1W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010921, 1200,  , TS, 13.0N,  92.8W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010921, 1800,  , TS, 13.5N,  94.3W,  35,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010922, 0000,  , TS, 13.6N,  95.8W,  40,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010922, 0600,  , TS, 13.6N,  97.3W,  45,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010922, 1200,  , TS, 13.5N,  98.5W,  45,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010922, 1800,  , TS, 13.5N,  99.7W,  45,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010923, 0000,  , TS, 14.2N, 100.4W,  50,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010923, 0600,  , TS, 14.6N, 101.3W,  55,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010923, 1200,  , HU, 14.8N, 102.2W,  65,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010923, 1800,  , HU, 14.9N, 102.8W,  85,  960, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010924, 0000,  , HU, 14.8N, 103.3W, 110,  941, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010924, 0600,  , HU, 15.0N, 103.5W, 115,  941, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010924, 1200,  , HU, 15.1N, 103.8W, 100,  952, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010924, 1800,  , HU, 15.2N, 104.1W,  95,  957, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010925, 0000,  , HU, 15.4N, 104.7W, 115,  941, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010925, 0600,  , HU, 15.9N, 105.3W, 125,  935, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010925, 1200,  , HU, 16.2N, 106.2W, 125,  928, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010925, 1800,  , HU, 16.4N, 107.2W, 125,  923, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010926, 0000,  , HU, 16.8N, 107.9W, 125,  925, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010926, 0600,  , HU, 17.5N, 108.6W, 115,  930, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010926, 1200,  , HU, 18.2N, 109.1W, 105,  935, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010926, 1800,  , HU, 18.8N, 109.8W, 100,  940, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010927, 0000,  , HU, 19.4N, 110.3W,  95,  942, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010927, 0600,  , HU, 20.1N, 110.5W,  90,  949, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010927, 1200,  , HU, 20.7N, 110.8W,  85,  955, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010927, 1800,  , HU, 21.4N, 110.7W,  80,  961, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010928, 0000,  , HU, 22.3N, 110.7W,  80,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010928, 0600,  , HU, 22.8N, 111.0W,  75,  971, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010928, 1200,  , HU, 23.0N, 111.1W,  70,  981, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010928, 1800,  , TS, 23.2N, 111.1W,  60,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010929, 0000,  , TS, 23.4N, 111.2W,  60,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010929, 0600,  , HU, 23.6N, 111.3W,  65,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010929, 1200,  , HU, 23.8N, 111.5W,  65,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010929, 1800,  , TS, 24.0N, 111.7W,  45,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010930, 0000, L, TS, 25.0N, 112.0W,  35, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010930, 0600,  , TD, 26.1N, 111.8W,  30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010930, 1200,  , TD, 27.1N, 111.8W,  30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20010930, 1800,  , TD, 28.2N, 112.0W,  30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011001, 0000,  , TD, 28.7N, 112.2W,  25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011001, 0600,  , TD, 29.2N, 112.5W,  25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011001, 1200,  , TD, 29.7N, 112.7W,  25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011001, 1800,  , TD, 30.2N, 113.1W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011002, 0000,  , TD, 30.4N, 113.3W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011002, 0600,  , TD, 30.6N, 113.6W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011002, 1200,  , TD, 30.5N, 113.8W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011002, 1800,  , TD, 30.4N, 114.4W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
20011003, 0000,  , TD, 30.2N, 114.6W,  25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
